,name,business_id,review_count,is_open,stars,city,categories
4946,Port of Subs,TRe0u0yJ4eeEaSzDKQmIDA,20,1,4.0,Las Vegas,"Sandwiches, Restaurants, Delis"
4952,Stephanos Greek & Mediterranean Grill,_0x7W6fizaPP76xNBxBLAQ,118,1,4.0,Las Vegas,"Restaurants, Greek, Mediterranean, Middle Eastern, Lebanese"
4953,Fleur by Hubert Keller,YuiM5VKscO8rS1EX7f19_g,943,1,4.0,Las Vegas,"Tapas/Small Plates, American (New), Restaurants, French"
4954,Burger King,UrLrciFVqdgmMKkgCncx9Q,15,1,2.0,Las Vegas,"Restaurants, Fast Food, Food"
4956,Robertos Taco Shop,KjV_68oLLSpqR96VnV68tw,100,1,3.0,Las Vegas,"Mexican, Fast Food, Restaurants"
4957,Noodle Shop,IImZFNzX4cP84rFsyb-9mQ,376,1,2.0,Las Vegas,"Thai, Restaurants, Chinese, Asian Fusion, Szechuan"
4958,Sake Rok,lmxA0dJM0XsPCIHPXhEQ-g,429,1,4.0,Las Vegas,"Nightlife, Sushi Bars, Bars, Japanese, Asian Fusion, Restaurants"
4959,White Castle,dKdApYVFDSNYsNOso6NYlA,778,1,3.0,Las Vegas,"Fast Food, Burgers, Restaurants, Breakfast & Brunch"
4961,Chow Mein House,Cl-xl1vTUwHeaGgBxzdTRA,93,1,4.0,Las Vegas,"Restaurants, Chinese"
4962,Fellinis Ristorante,LN0JGAl8Rr_r_5t_X8Kz6g,136,1,4.0,Las Vegas,"Restaurants, Italian, Pizza, Steakhouses"
4963,Tasty Crepes,iX2c4IzH_L5F6FM5GD3SUQ,191,1,5.0,Las Vegas,"Ice Cream & Frozen Yogurt, Food, Desserts, Creperies, Restaurants"
4964,Egg Works,PXShA3JZMXr2mEH3on5clw,1404,1,4.5,Las Vegas,"Restaurants, American (Traditional), Breakfast & Brunch"
4965,Five Star Tavern,LdI_mN9SqgSiX-OqQtZcig,47,1,3.5,North Las Vegas,"Nightlife, Restaurants, Arts & Entertainment, Bars, Casinos, American (Traditional)"
4966,Scarpetta,0NmTwqYEQiKErDv4a55obg,1028,1,4.0,Las Vegas,"Restaurants, Italian"
4967,Encore Players Bar,zf1h0aVL8-Jl91F-mDxZEg,19,1,4.0,Las Vegas,"Nightlife, Bars, Restaurants"
4968,El Pollo Loco,AVA3AwMEHfLY9anV3WgDXA,68,1,3.0,Las Vegas,"Chicken Wings, Restaurants, Fast Food, Mexican"
4969,KFC,0HG02r8ri7GEFwuwmdHCyg,35,1,2.0,Las Vegas,"Chicken Wings, Food, Restaurants, Fast Food"
4972,Paymons Mediterranean Cafe & Hookah Lounge,8K3CRM4COa0SSBEvli0fJQ,387,1,3.5,Las Vegas,"Greek, Restaurants, Mediterranean, Middle Eastern"
4977,Carmines,pik4ebdFa0UcUhnNkivFcg,526,1,4.0,Las Vegas,"Food, Seafood, Desserts, Restaurants, Salad, Italian"
4980,Rincon De Buenos Aires,ZPwx7ktiVluGFVg0L05n5A,201,1,4.5,Las Vegas,"Argentine, Restaurants, Steakhouses"
4982,Cornerstone,BYp4NUxpwXCsTAoEmksLxA,24,1,3.0,Las Vegas,"Steakhouses, American (Traditional), Restaurants"
4983,Yum Cha,PglC8rgguMIlT621p1BLdQ,352,1,4.0,Las Vegas,"Chinese, Dim Sum, Hot Pot, Restaurants"
4984,Lukes Lobster,eh127ASMZstrELE0K0XADw,180,1,4.5,Las Vegas,"Seafood, Restaurants"
4985,Smashburger,JVTIY3KAIaIiL0fxY82SoQ,16,1,3.0,Las Vegas,"Burgers, Salad, Restaurants, American (Traditional)"
4987,Italia Express,nRNWaEuPtfcyR8pI-LnASA,5,1,3.0,Las Vegas,"Italian, Restaurants"
4988,KFC,W1Lw4Hxg7iRab9tJm8ZItQ,16,1,1.5,Las Vegas,"Restaurants, Chicken Wings, Fast Food"
4990,Ports O Call Buffet,UXFLCGw1yOCajlMONYQM1w,151,1,3.0,Las Vegas,"Restaurants, Buffets, Chinese"
4991,Subway,JXYeMN_VyIZyrveANnIVpA,16,1,2.5,Las Vegas,"Restaurants, Fast Food, Sandwiches"
4992,Tacos La Mexicana,0QSnurP5Ibor2zepJmEIlw,115,1,4.0,Las Vegas,"Mexican, Restaurants, Food Delivery Services, Food"
4994,Hikari,E62l6LwZJ7lKaExcUbrtYw,471,1,3.5,Las Vegas,"Japanese, Steakhouses, Sushi Bars, Restaurants"
4995,L & L Hawaiian Barbecue,1CTapYK3FHvpiJaQhOaaIw,79,1,3.5,Las Vegas,"Barbeque, Hawaiian, Restaurants"
4996,Ciao Ciao Cafe & Bar,97TVQZZo_2nMDTeWvqfXXg,75,1,2.5,Las Vegas,"Restaurants, Cafes"
4997,The Cracked Egg,HFEkIohUqGIudgqbHiK1uA,225,1,3.5,Las Vegas,"Restaurants, Breakfast & Brunch"
4998,Firehouse Subs,fjy3Gk22HDE6EvPyMupYkQ,29,1,4.5,Las Vegas,"Sandwiches, American (New), Restaurants, Fast Food, Delis"
5001,Fatburger,5jTmjxb1X34EfcY1gos4tw,84,1,2.5,Las Vegas,"American (Traditional), Fast Food, Burgers, Restaurants"
5003,Taco Bell,V2owu-O0rrlsGup3FMz2qQ,21,1,3.0,Las Vegas,"Restaurants, Tex-Mex, Fast Food, Mexican"
5005,PTs,a2OCO4yHDEifuKzjor_yRQ,36,1,3.0,Las Vegas,"American (New), Pubs, Bars, Nightlife, Restaurants, Sports Bars"
5007,Chilis Too,qKY8-WEvvNAhxGI7onZexA,47,1,2.0,Las Vegas,"Tex-Mex, Restaurants, Nightlife, American (Traditional), Bars"
5008,La Salsa,oaap_zKAxkrlTBwF3onmXw,66,1,3.0,Las Vegas,"Mexican, Restaurants"
5010,Ginseng Korean BBQ II,EkuSy_kM8dpGrlb2pTxCBw,240,1,3.0,Las Vegas,"Korean, Restaurants, Barbeque"
5011,Bobbys Burger Palace,iIwKW2cBAxjElE8eUzjwqA,711,1,4.0,Las Vegas,"Burgers, Salad, Restaurants, American (Traditional), Sandwiches"
5012,Rollin Smoke Barbeque,fL-b760btOaGa85OJ9ut3w,1996,1,4.5,Las Vegas,"Restaurants, Burgers, Soul Food, Barbeque"
5014,Costco Food Court,C2tt_-1YE4X2T7azXEF7IQ,13,1,4.5,Las Vegas,"Fashion, Restaurants, Shopping, Food Court, Department Stores"
5015,Luckys Lounge,vwfdoACBrXFTMA066gKEcQ,23,1,3.0,Las Vegas,"Lounges, Restaurants, Bars, Nightlife"
5018,Angelinas Pizzeria,KkgnBZj3jRVjCY2H49JRaw,67,1,3.0,Las Vegas,"Salad, Pizza, Restaurants, Burgers"
5021,Del Taco,UXkD2CbW8BnTpYyUTsrCTQ,38,1,3.0,Las Vegas,"Mexican, Restaurants"
5022,Rodolfos Mexican Grill,YcGHCoSkl2PLKsHQCiu0HA,22,1,4.5,Las Vegas,"Restaurants, Mexican"
5024,Buffalo Wild Wings,E67gGK8yOn9kkNzx8FzQKA,219,1,3.0,Las Vegas,"Chicken Wings, Bars, Sports Bars, Nightlife, Restaurants, American (Traditional)"
5026,Snack Nook,x7kEMeQ25jBQtm_ID-BPBA,11,1,3.5,Las Vegas,"Restaurants, Fast Food"
5027,Veranda,duw-3Aj7gAKbQG-isS5UtQ,382,1,4.0,Las Vegas,"Nightlife, Breakfast & Brunch, Food, Bars, Restaurants, Coffee & Tea, Italian"
5028,Pizza Hut,6WE1SLCq_gUzJGQpglYM9A,4,1,2.0,Las Vegas,"Restaurants, Pizza"
5029,Cicis,o_c82LAuEV5Yr30Xp2NveA,101,1,3.5,Las Vegas,"American (Traditional), Pizza, Restaurants"
5030,Cafe Americano,XWxYHSld0T2TfANwt1KmqA,134,1,3.5,Las Vegas,"Latin American, Diners, American (New), Breakfast & Brunch, Restaurants"
5032,Bombay Indian Cuisine,GMBvBDKgOT51xDTpGVphBw,107,1,3.0,Las Vegas,"Indian, Restaurants"
5033,McDonalds,ZzERMgdUTkAeFKZFDwPh-A,8,1,3.0,Las Vegas,"Restaurants, Fast Food, Burgers"
5034,El Toque Del Sabor,bY5f0CV5u3L1b7bGuNUA8A,17,1,4.5,Las Vegas,"Peruvian, Nightlife, Restaurants, Bars"
5036,Sonic Drive-In,h-1cbSCEMQlf3ampVX6pLw,32,1,3.0,Las Vegas,"American (Traditional), Fast Food, Restaurants"
5037,Fiddlestix,uILn9EX0WW-AHL6lV8gupA,23,1,4.0,Las Vegas,"Cafes, Restaurants, Burgers, American (New), Breakfast & Brunch"
5038,Vince Neils Tatuado,FFXdXv0J6weMdXoUErGbpQ,3,1,3.5,Las Vegas,"Karaoke, Food, Nightlife, Breakfast & Brunch, Restaurants"
5041,High Roller Pizzeria,V_TxEdzeEs8P5nGPANOY7A,132,1,3.5,Las Vegas,"Restaurants, Nightlife, Bars, Cafes, Cocktail Bars, Gay Bars, Pizza"
5042,Pizza Hut,mvMih24zuSw_dZyU_LEY7g,15,1,3.0,Las Vegas,"Chicken Wings, Pizza, Restaurants"
5043,Sonic Drive-In,iu-KRfucMNM1j9-EstPGXg,26,1,2.0,Las Vegas,"Fast Food, Restaurants, American (Traditional)"
5044,Torrey Pines Pu,fzpnaYOqBDjKnnAgFcgR8A,30,1,4.5,Las Vegas,"American (Traditional), Nightlife, Restaurants, Bars"
5045,Papa Murphys,rLN-jsC7_SfQkxDEMeDBwg,16,1,3.5,Las Vegas,"Pizza, Restaurants"
5048,PTs,5D3cAYturwbEqnj52b1Tmw,30,1,3.5,Las Vegas,"Pubs, Nightlife, Bars, Sports Bars, Restaurants, American (New)"
5050,Angelinas Pizzeria - Eastern,IO3iTBH0rX-G7E7wAreRSQ,74,1,2.5,Las Vegas,"Pizza, Restaurants"
5051,Carls Jr.,Ez19rh3QYscLLueFrStckQ,24,1,2.5,Las Vegas,"Restaurants, Fast Food"
5054,Border Grill,d_L-rfS1vT3JMzgCUGtiow,1247,1,4.0,Las Vegas,"Tapas/Small Plates, Breakfast & Brunch, Mexican, Restaurants"
5055,UR Sweet Madness,SSWrPxJQ7ezB17OGwLUkWQ,4,1,5.0,Las Vegas,"Food, Desserts, Custom Cakes, Bakeries, Restaurants, Gluten-Free"
5056,Ringer,FbpAg7_qZ6gUpcPLvFyZRw,8,1,2.5,Las Vegas,"Pizza, Chicken Wings, Burgers, Restaurants"
5057,Zombie Dogs Vegas,YeKw_NtI8E0iUfNbrk5nhw,3,1,5.0,Las Vegas,"Restaurants, Caterers, Food, Event Planning & Services, Hot Dogs, Food Trucks"
5058,Therapy,UidEFF1WpnU4duev4fjPlQ,641,1,4.5,Las Vegas,"Beer, Wine & Spirits, Nightlife, Restaurants, Bars, Food, American (Traditional), Tapas/Small Plates, Gastropubs, American (New)"
5060,H&H BBQ Plus 2,jtQARsP6P-LbkyjbO1qNGg,84,1,3.5,Las Vegas,"Barbeque, American (New), Restaurants"
5061,El Nopal,yi9725wjRYYEoF-xE47_ig,43,1,3.5,Las Vegas,"Restaurants, Mexican"
5063,Good 2 Go pizza,OVOKaPy1KCi7ZeYbqmbMIA,5,1,4.0,Las Vegas,"Pizza, Restaurants, Food"
5066,Carls Jr,aBCqrJwXAHnTgO2e_l0v8w,20,1,2.5,Las Vegas,"Fast Food, Restaurants, Food"
5067,Great Harvest Bread Company,ZgPnRzWjQR5NtiauGBww7g,82,1,4.0,Las Vegas,"Cafes, Sandwiches, Bakeries, Breakfast & Brunch, Food, Restaurants"
5070,Southern Table,eFZwGBf2Ec5e5FdHo76gQQ,9,1,2.5,Las Vegas,"Soul Food, American (Traditional), Seafood, Restaurants, Breakfast & Brunch"
5073,Mr. Cooker,1uDUisf3ro5V3vC60cxfFw,34,1,4.5,Las Vegas,"Food, Latin American, Restaurants, Venezuelan, Food Trucks"
5074,Center Cut Steakhouse,yEyA7uILKG97qnyx3K2WAg,157,1,3.0,Las Vegas,"Steakhouses, Restaurants"
5077,Claim Jumper,X075p7boJU1j1JNHUj5UQQ,137,1,3.5,Las Vegas,"Food, Restaurants, Burgers, American (Traditional), Sandwiches"
5078,McDonalds,4s_kb5VXnx96fEJLZ_AkIQ,13,1,4.0,Las Vegas,"Restaurants, Burgers, Fast Food"
5079,Basil n Lime,slx9qstc2U2Tc4s7dzbbBg,157,1,3.5,Las Vegas,"Restaurants, Thai"
5080,The Green Regime,9YiQ3o0EGmtojzjXdEfgeQ,28,1,4.5,Las Vegas,"Salad, Food Stands, Food, Restaurants, Juice Bars & Smoothies, Sandwiches"
5081,Dennys,c61LbN1s5qF-k52ReVbQjQ,143,1,2.5,Las Vegas,"American (Traditional), Diners, Restaurants, Breakfast & Brunch"
5084,Sunrise Casablanca,Gp1NcYpvQpqjcY-RDC31Lw,19,1,4.0,Las Vegas,"American (Traditional), Bars, Nightlife, Restaurants"
5085,Cafe Zupas,p8HvhJZ-_EHhmUVmZN15gg,315,1,4.0,Las Vegas,"Soup, American (New), Salad, Sandwiches, Cafes, Restaurants"
5086,Wendys,EX8EyU43VF7DwS7jKEnjvg,14,1,2.0,Las Vegas,"Burgers, Fast Food, Restaurants"
5087,Popeyes Louisiana Kitchen,AOzTlFAnIvuv2Hj_gnepsw,13,1,2.0,Las Vegas,"Cajun/Creole, Restaurants, Chicken Shop, Chicken Wings, Fast Food"
5088,Village Pub & Poker,kiweDovyXezj-ZMpB1tlXg,29,1,4.0,Las Vegas,"Nightlife, Pubs, Bars, Breweries, Food, Casinos, American (Traditional), Restaurants, Arts & Entertainment"
5089,Subway,SgGsN9Uc8bSkE0p5IAkMAQ,18,1,2.0,Las Vegas,"Fast Food, Sandwiches, Restaurants"
5090,Rock n Roll Sushi,2Xc6cpbFM6bqKkgz6bV9kQ,100,1,3.0,Las Vegas,"Ethnic Food, Specialty Food, Imported Food, Food, Restaurants, Sushi Bars, Japanese"
5093,Fresh Kabo,TspQ9jCczz436RiJHJQYZw,172,1,4.0,Las Vegas,"Restaurants, Mediterranean"
5094,Papa Johns Pizza,5rPcuMOjSbKPuYzVLsstQQ,18,1,2.0,Las Vegas,"Restaurants, Pizza"
5096,Sofias Pizza,5xX1Eb4fBoUr53OJkgRHRQ,72,1,2.5,Las Vegas,"Fast Food, Pizza, Restaurants, Delis"
5097,Suns Thai Food & Jerky,OAbwqq66Sc2JYkO6b6rEDw,184,1,4.0,Las Vegas,"Thai, Restaurants, Food"
5098,Papa Murphys Take and Bake Pizza,OwL4BM7GchsxBXxWrkmmqw,16,1,3.5,Las Vegas,"Restaurants, Pizza"
5100,Arbys,rM73z7YU9M-U0HLP62XCZQ,18,1,3.0,Las Vegas,"Sandwiches, Restaurants, Fast Food"
5101,Beauty & Essex,uh7DUWtPoZkuEE05fghJ_w,247,1,4.0,Las Vegas,"Bars, Lounges, Nightlife, American (New), Restaurants, Tapas Bars"
5102,Cafe Pan,cdRcqdqA4CH6DZk2CIRKwQ,49,1,2.0,Las Vegas,"Bagels, Coffee & Tea, Restaurants, Bakeries, Food, Creperies"
5103,Starbucks,QeO9D8joKKWSRcxmjwWZKA,9,1,3.0,Las Vegas,"Cafes, Restaurants, Food, Coffee & Tea"
5104,Searsucker,nu1GQ_Q43JqzrWMZE_dE1Q,263,1,4.0,Las Vegas,"Comfort Food, American (New), Restaurants, Nightlife, Bars"
5107,Papa Johns Pizza,oDcTa97TuRsNVg8urdw6qA,40,1,2.0,Las Vegas,"Pizza, Restaurants"
5108,Little Caesars Pizza,12P7GjIoq6oj7qCyJ_c0Ag,17,1,2.0,Las Vegas,"Restaurants, Italian, Pizza"
5109,LJs Filipino Restaurant & Pu,pooAgpZJn79L7JTgcK-o-Q,122,1,3.5,Las Vegas,"Restaurants, Filipino, Vietnamese, Asian Fusion"
5110,Subway,sBZxxiJEuIFnSgQX4H6wpA,5,1,2.0,Las Vegas,"Fast Food, Restaurants, Sandwiches"
5111,The Buffet at ARIA,LR0qF0FEVsCOhYWUOiH26A,1651,1,3.0,Las Vegas,"Buffets, Restaurants"
5112,Istanbul Mediterranean,udh__7erx4PuM5quw8zuVg,11,1,4.5,Las Vegas,"Mediterranean, Restaurants, Turkish, Halal"
5113,The Steakhouse,eG3O78q-MiiscIn3YBJC_g,31,1,4.0,Las Vegas,"Restaurants, Steakhouses"
5114,Chapalas Mexican Restaurants,0G1y7uV7w1D2uziS4Lt_Dw,124,1,3.5,Las Vegas,"Restaurants, Mexican"
5116,Courthouse Bar & Grill,ikq8TRpHxGxfBVFpmsnaNQ,37,1,3.0,Las Vegas,"Restaurants, Bars, American (New), Nightlife, Breakfast & Brunch"
5117,Tacos Al Carbon,w1dxpzzh5I3oo2vaICgdig,11,1,4.5,Las Vegas,"Food Trucks, Restaurants, Mexican, Food"
5120,Karizma,JL7ixh7_RGGRunHm9_ebJw,11,1,4.5,Las Vegas,"Mediterranean, Bars, Restaurants, Soup, Salad, Nightlife, Hookah Bars"
5121,Egg Works,PtwW1Hwme8Y0wy54zNr8Xw,418,1,4.5,Las Vegas,"American (Traditional), Restaurants, Breakfast & Brunch, American (New)"
5124,Rise & Shine a Steak & Egg Place,698nukvxe7mq2Fra5vDikQ,452,1,4.0,Las Vegas,"American (New), Breakfast & Brunch, Food, Restaurants, Bagels, Sandwiches"
5127,Jumbo Super Buffet,-YWr1wm_NaAlgEf9TZzsMQ,79,1,2.5,Las Vegas,"Restaurants, Chinese, Buffets, Sushi Bars"
5128,Egg Works,4qG3Gh8QyugC1XvoTlmgcQ,593,1,4.5,Las Vegas,"Brasseries, Breakfast & Brunch, American (Traditional), Restaurants"
5129,Panda Express,zEd3Ex_k3vHiBbBPWRrO7Q,26,1,3.0,Las Vegas,"Restaurants, Fast Food, Chinese"
5130,Los Compadres Meat Market,pUX9gzo1Tf4vRv7hX0eP1g,21,1,4.0,Las Vegas,"Food, Restaurants, Meat Shops, Mexican, Grocery, Ethnic Food, Specialty Food"
5134,Fatburger,LtXy1VinKWfuLFslVarKRw,557,1,3.5,Las Vegas,"Restaurants, Fast Food, Burgers, American (Traditional)"
5135,Rivas Mexican Grill,Cfry9-vvuseDsbF3Q2H8ew,21,1,4.0,North Las Vegas,"Restaurants, Mexican"
5136,Wendys,IbM5QRE49iYflclZ2WBpEA,6,1,2.5,Las Vegas,"Restaurants, Burgers, Fast Food"
5137,Sisters Oriental Market & Video,OMRYQihVjqqzjoNoQgyhgQ,39,1,4.5,Las Vegas,"Food, Restaurants, Thai, Laotian, Grocery"
5138,The Reset Project,r4iis9DWfwmK1h6JT9PnAw,3,1,5.0,Las Vegas,"Restaurants, Event Planning & Services, Yoga, Party & Event Planning, Fitness & Instruction, Vegan, Meditation Centers, Active Life"
5140,Tropical Smoothie Cafe - Excalibur,hmgbkFngXKjpWqJItOPYpA,20,1,4.0,Las Vegas,"Fast Food, Restaurants, Sandwiches"
5141,Oscars Steakhouse,JRh14J_be0jl7Wbt412vDA,306,1,3.5,Las Vegas,"Cocktail Bars, Nightlife, Bars, Restaurants, Steakhouses"
5142,Raising Canes,GmGvbDABaGvcKe_jIDvq6w,43,1,3.5,Las Vegas,"Fast Food, Restaurants, American (Traditional), Chicken Shop, Chicken Wings"
5145,Baja Fresh,d2IDbGP7tT8C6vBtxdpmLg,33,1,3.0,Las Vegas,"Restaurants, Fast Food"
5146,Bistro 24,WshwlvpuxGRjivC-J7RLcA,7,1,2.5,Las Vegas,"Restaurants, American (Traditional)"
5147,Don Tortaco Mexican Grill,QWbP1vKQOFjN-6pr0-78zQ,62,1,3.0,Las Vegas,"Mexican, Restaurants"
5149,I Am Thai Cuisine,YuhAHVsstmDENWuZM30tMA,110,1,5.0,Las Vegas,"Thai, Restaurants, Food"
5150,48th and Crepe,EzvQSacRpQhFU_p8NgiVJw,107,1,3.5,Las Vegas,"Breakfast & Brunch, Restaurants"
5151,Pizza Hut,lhsETIUHGR1aOx8b0M0hPQ,15,1,3.0,Las Vegas,"Pizza, Restaurants, Chicken Wings"
5155,Raising Canes,vstifTjwsVFXc1aprX9_iQ,134,1,4.0,Las Vegas,"Food, Fast Food, Restaurants, Chicken Wings, American (Traditional), Chicken Shop, American (New)"
5156,A Cut Above Steakhouse,hwJdv1tttvynXo2LZjJ6rg,22,1,2.0,Las Vegas,"Steakhouses, American (Traditional), Restaurants"
5158,Koi Restaurant,oDNfrdvMV2Fq0R6vd2XwNw,520,1,3.5,Las Vegas,"Restaurants, Sushi Bars, Japanese"
5161,Elys Restaurant,upgjUq616Yz1IvAvysDLWA,84,1,4.5,Las Vegas,"American (Traditional), Restaurants, Diners, Breakfast & Brunch"
5163,Putters Charleston,gJKdFQhR4hLCQuoKyU0kEw,3,1,4.0,Las Vegas,Restaurants
5164,Joshan Filipino Oriental Market,DiA78qPtp6rfRNdomzjBbw,15,1,3.5,Las Vegas,"Chinese, Food, Convenience Stores, Restaurants"
5165,Dannas Caribbean Grill,BoofbNU85LCG3pm9vpzk1A,6,1,4.5,Las Vegas,"Latin American, Caribbean, Restaurants, Cuban"
5166,Wolfgang Puck Express,bG8OeTrW5T7pRaDgKKUNAQ,58,1,2.5,Las Vegas,"Pizza, Restaurants, Sandwiches, American (New)"
5167,Chipotle Mexican Grill,WyZAeMGsjUE7OToI4Jdqfw,120,1,3.5,Las Vegas,"Mexican, Fast Food, Restaurants"
5172,Michoacan Gourmet Mexican Restaurant,S599hCA4kJJO3_b6SRFKoA,287,1,3.5,Las Vegas,"Mexican, Restaurants, Breakfast & Brunch, Seafood"
5173,Mortons The Steakhouse,sB1lPLICz4nrOuuqgLv50A,219,1,4.0,Las Vegas,"Restaurants, American (Traditional), Steakhouses"
5175,PTs,ejcVeQztxXY6NX2O2SE0Rw,37,1,3.5,Las Vegas,"Nightlife, Bars, American (New), Pubs, Sports Bars, Restaurants"
5178,Shalimar Restaurant,4L3VJwVqUareUUIGPE2zcw,87,1,3.5,Las Vegas,"Vegetarian, Pakistani, Restaurants, Indian"
5179,Robertos Taco Shop,Iv6G7cDNydPoYLss-uokVA,26,1,4.0,Las Vegas,"Fast Food, Mexican, Restaurants"
5180,Big Daddys Pizza,Xp6ogw-SCNK28s1I0fhUXw,23,1,3.5,Las Vegas,"Restaurants, Pizza"
5181,Shawarma Vegas,CVt6kBVBABSq-NA_FZfrVw,101,1,4.0,Las Vegas,"Middle Eastern, Kosher, Restaurants"
5182,Outback Steakhouse,gqcJHVFCPeBRGnDf8bFzMw,130,1,3.5,Las Vegas,"Restaurants, Steakhouses"
5183,Aloha Hawaiian BBQ,Jl6_g-pZD5aQGg2y87myeQ,70,1,3.5,Las Vegas,"Hawaiian, Barbeque, Restaurants"
5186,Evel Pie,5keoVVM81g-nJw0Zdpl1nA,44,1,4.5,Las Vegas,"Pizza, Italian, Bars, Restaurants, Nightlife"
5187,Five Star Tavern,IBSePQdC8MwoWdMmoyegnw,21,1,3.0,Las Vegas,"Restaurants, Bars, Sports Bars, Arts & Entertainment, Food, Nightlife, American (Traditional), Beer, Wine & Spirits, Casinos"
5188,Pei Wei,DW0ZvWuYaSvMcB_3LG5RGg,141,1,3.0,Las Vegas,"Fast Food, Chinese, Gluten-Free, Asian Fusion, Restaurants"
5189,Sierra Gold,aNe8ofTYrealxqv7VtFTuw,196,1,3.5,Las Vegas,"Sports Bars, Restaurants, American (New), Nightlife, Pubs, Bars"
5190,In-N-Out Burger,-Bf8BQ3yMk8U2f45r2DRKw,125,1,4.0,Las Vegas,"Burgers, Restaurants, Fast Food"
5191,Omings Kitchen,qDxzLG96jUuH0F8NmX1rJg,25,1,4.5,Las Vegas,"Street Vendors, Filipino, Restaurants, Caterers, Food Trucks, Event Planning & Services, Barbeque, Food"
5192,Lakeside,oi3FWENKZ5y_bDCpEb8yOw,337,1,3.5,Las Vegas,"Restaurants, American (New), Seafood"
5197,PTs,71bwX-tbmq4su8H7Q9oLOQ,43,1,3.5,Las Vegas,"Bars, Sports Bars, American (New), Pubs, Nightlife, Gastropubs, American (Traditional), Restaurants"
5199,Dennys,uqo0qY32KN0wyzsB30hB5A,72,1,3.5,Las Vegas,"Breakfast & Brunch, Diners, American (Traditional), Restaurants, Food"
5200,Don Vitos Italian,xvfAxe6F0azYjfLSm8ISMA,121,1,3.5,Las Vegas,"Italian, Restaurants"
5201,Sinaloa,KTzBUAzUfFqvttyjWi_irw,25,1,4.5,Las Vegas,"Mexican, Food, Street Vendors, Restaurants, Food Trucks"
5202,Linmes Gourmet Soul Food & Catering,eu8KmhsaeRr0WSbkZqQA9A,7,1,4.0,North Las Vegas,"Food, Food Trucks, Event Planning & Services, Soul Food, Caterers, Restaurants"
5203,Urban Turban,OPSNdO3LNPMt7qz1MNb42g,504,1,4.0,Las Vegas,"Halal, Buffets, Tapas Bars, Indian, Vegetarian, Restaurants, Cocktail Bars, Bars, Nightlife"
5204,Sushi Tower & Steakhouse,burnDlH36FSphvf4vQf10w,152,1,4.0,Las Vegas,"Restaurants, Sushi Bars, Steakhouses"
5206,Pho T,N4t78qF2C5jqYBjNr0j3_w,119,1,3.5,Las Vegas,"Vietnamese, Restaurants"
5207,Villa Pizza,MD5aTUMKi-Qk0-jr3xRgng,5,1,2.5,Las Vegas,"Restaurants, Pizza"
5209,Capriottis Sandwich Shop,PAilv1TpsWMsLTZk5d3guw,66,1,3.0,Las Vegas,"Sandwiches, Delis, Restaurants"
5210,La Maison de Maggie,2B46bRpDh49eDyjXGhL_ZQ,207,1,5.0,Las Vegas,"French, Gluten-Free, Restaurants, Creperies, Cafes"
5211,Garden Court Buffet,EUWBT5GDxPC95w9itZ1EHw,417,1,3.5,Las Vegas,"Restaurants, Buffets"
5217,Chipotle Mexican Grill,lym9VHmU2QupopVsMGt7lg,97,1,3.0,Las Vegas,"Fast Food, Restaurants, Mexican"
5218,The Bar-Lounge At Urban Turban,Zua91nLoti4rx1VCkuIe6g,4,1,4.0,Las Vegas,"Asian Fusion, Bars, Tapas Bars, Restaurants, Indian, Nightlife, Lounges"
5219,Cafe Moda,2I_qSTehoUFsDNjaqCVxlA,121,1,3.0,Las Vegas,"Event Planning & Services, Dance Clubs, Restaurants, Venues & Event Spaces, Nightlife, Filipino, Karaoke"
5220,Paina Cafe,9km51KaQujxsSgdaG9gYSw,49,1,4.5,Las Vegas,"Seafood, Restaurants, Food, Hawaiian, Poke"
5221,Twist by Pierre Gagnaire,vLkKorA1gPS97Zj0_WKA0Q,230,1,4.0,Las Vegas,"Restaurants, French, American (New), Steakhouses"
5224,Downtown Container Park,rioQ_p2pILNbJ4Xp5jW6-Q,598,1,4.0,Las Vegas,"Shopping Centers, Restaurants, Amusement Parks, Arts & Entertainment, Shopping, Active Life, Food"
5226,Flame Kabo,Cr066pnTj0ioEMZRTHgMOw,90,1,3.5,Las Vegas,"Mediterranean, Restaurants, Halal, Persian/Iranian"
5227,Eclipse Theaters,cfggUk66F01Av4YWZJXcnA,41,1,4.0,Las Vegas,"Bars, American (New), Cinema, Arts & Entertainment, Dinner Theater, Cocktail Bars, Nightlife, Restaurants"
5228,Nothing Bundt Cakes,DqcD3YflYhArFsC4KVUnOw,209,1,4.5,Las Vegas,"Food, Bakeries, Desserts, Cupcakes, Restaurants"
5229,McDonalds,d0N5HcdMCeXcX81hcRVUFw,17,1,3.0,Las Vegas,"Restaurants, Burgers, Fast Food"
5232,Fukuburger Truck,ydcNlRMKs93AQpOhVkSrGQ,349,1,4.0,Las Vegas,"Restaurants, Food, Food Trucks, Burgers, Food Stands"
5235,Libre Mexican Cantina,lvuuyYZ-CzFrg1BLdV2OPw,244,1,4.0,Las Vegas,"Fast Food, Cocktail Bars, Restaurants, Mexican, Bars, Nightlife"
5236,Taco Bell,e8aRJbv2EMH5DqMzbDK8wQ,17,1,3.0,Las Vegas,"Restaurants, Mexican, Tex-Mex, Fast Food"
5239,Earl of Sandwich,3fT1kcQ-MVEImGHa3hll5w,3,1,3.5,Las Vegas,"Caterers, Event Planning & Services, Restaurants, Sandwiches"
